datetime,open,high,low,close
2024-12-10 10:40:00,1.055322,1.05579,1.05527,1.055483
2024-12-10 10:45:00,1.055487,1.05564,1.05543,1.055567
2024-12-10 10:50:00,1.055547,1.05559,1.05536,1.055403
2024-12-10 10:55:00,1.055417,1.05554,1.05534,1.055432
2024-12-10 11:00:00,1.055442,1.05551,1.05514,1.055283
2024-12-10 11:05:00,1.055268,1.05532,1.05487,1.054938
2024-12-10 11:10:00,1.054928,1.05527,1.05487,1.05524
2024-12-10 11:15:00,1.05522,1.05525,1.05502,1.05519
2024-12-10 11:20:00,1.05518,1.05531,1.05512,1.05523
2024-12-10 11:25:00,1.05522,1.0553,1.05508,1.05524
2024-12-10 11:30:00,1.05525,1.05539,1.05516,1.05529
2024-12-10 11:35:00,1.0553,1.05538,1.05519,1.05527
2024-12-10 11:40:00,1.05528,1.05532,1.05509,1.05519
2024-12-10 11:45:00,1.05518,1.05533,1.05511,1.05523
2024-12-10 11:50:00,1.05524,1.05528,1.05495,1.05506
2024-12-10 11:55:00,1.05509,1.05544,1.05497,1.05532
2024-12-10 12:00:00,1.05533,1.05539,1.05485,1.05499
2024-12-10 12:05:00,1.05498,1.05508,1.05476,1.05491
2024-12-10 12:10:00,1.0549,1.05507,1.05482,1.05493
2024-12-10 12:15:00,1.05494,1.05497,1.05476,1.0548
2024-12-10 12:20:00,1.05479,1.05502,1.05472,1.05484
2024-12-10 12:25:00,1.05485,1.05497,1.05477,1.05494
2024-12-10 12:30:00,1.05493,1.05505,1.05474,1.054803
2024-12-10 12:35:00,1.054787,1.05488,1.05458,1.054638
2024-12-10 12:40:00,1.054632,1.0549,1.05449,1.054772
2024-12-10 12:45:00,1.054763,1.05512,1.05469,1.054982
2024-12-10 12:50:00,1.055052,1.05541,1.05498,1.055262
2024-12-10 12:55:00,1.055273,1.05538,1.05511,1.055308
2024-12-10 13:00:00,1.055317,1.05591,1.05526,1.05583
2024-12-10 13:05:00,1.055823,1.0562,1.05562,1.055983
2024-12-10 13:10:00,1.055988,1.05608,1.0557,1.05587
2024-12-10 13:15:00,1.05585,1.05606,1.05569,1.05584
2024-12-10 13:20:00,1.0558,1.05587,1.05554,1.055592
2024-12-10 13:25:00,1.055602,1.05565,1.05525,1.055458
2024-12-10 13:30:00,1.055443,1.05563,1.05535,1.055397
2024-12-10 13:35:00,1.055413,1.05571,1.05536,1.055497
2024-12-10 13:40:00,1.055497,1.05578,1.0554,1.05573
2024-12-10 13:45:00,1.055743,1.05592,1.05555,1.055623
2024-12-10 13:50:00,1.0556,1.05566,1.05521,1.055327
2024-12-10 13:55:00,1.055303,1.0554,1.05513,1.0554
2024-12-10 14:00:00,1.055357,1.05551,1.05515,1.05519
2024-12-10 14:05:00,1.05522,1.05545,1.05519,1.055378
2024-12-10 14:10:00,1.055392,1.05548,1.05514,1.05524
2024-12-10 14:15:00,1.055233,1.0553,1.05503,1.05518
2024-12-10 14:20:00,1.05519,1.05549,1.05515,1.05534
2024-12-10 14:25:00,1.05534,1.05538,1.05505,1.055297
2024-12-10 14:30:00,1.055287,1.05538,1.05486,1.055262
2024-12-10 14:35:00,1.055283,1.05563,1.05523,1.05534
2024-12-10 14:40:00,1.055327,1.05562,1.05526,1.055525
2024-12-10 14:45:00,1.055505,1.05582,1.05544,1.055578
2024-12-10 14:50:00,1.055582,1.05577,1.05535,1.0554
2024-12-10 14:55:00,1.05536,1.0557,1.0553,1.055623
2024-12-10 15:00:00,1.055662,1.05602,1.05561,1.055957
2024-12-10 15:05:00,1.055967,1.05603,1.05571,1.055788
