datetime,open,high,low,close
2001-01-29,0.92460001,0.94480002,0.91439998,0.93640000
2001-02-05,0.93460000,0.94459999,0.91250002,0.92470002
2001-02-12,0.92540002,0.93339998,0.90259999,0.91310000
2001-02-19,0.91329998,0.92420000,0.90160000,0.91759998
2001-02-26,0.91740000,0.93830001,0.90799999,0.93470001
2001-03-05,0.93650001,0.93769997,0.92519999,0.93290001
2001-03-12,0.93260002,0.93449998,0.89150000,0.89760000
2001-03-19,0.89749998,0.91280001,0.88300002,0.89600003
2001-03-26,0.89579999,0.89929998,0.87440002,0.87980002
2001-04-02,0.87970001,0.90939999,0.87919998,0.89700001
2001-04-09,0.89700001,0.89969999,0.88080001,0.88880002
2001-04-16,0.88840002,0.90840000,0.86960000,0.89639997
2001-04-23,0.89630002,0.90570003,0.88499999,0.88810003
2001-04-30,0.88900000,0.90100002,0.88559997,0.89010000
2001-05-07,0.89050001,0.89230001,0.87230003,0.87430000
2001-05-14,0.87400001,0.88830000,0.87300003,0.87669998
2001-05-21,0.87690002,0.87769997,0.85000002,0.86019999
2001-05-28,0.86009997,0.86150002,0.84299999,0.84649998
2001-06-04,0.84600002,0.85720003,0.84100002,0.84320003
2001-06-11,0.84359998,0.86769998,0.84140003,0.86080003
2001-06-18,0.86080003,0.86280000,0.84939998,0.85879999
2001-06-25,0.85909998,0.86619997,0.84299999,0.84840000
2001-07-02,0.84810001,0.85270000,0.83469999,0.85110003
2001-07-09,0.85009998,0.86460000,0.84840000,0.85299999
2001-07-16,0.85270000,0.87910002,0.84880000,0.86909997
2001-07-23,0.86919999,0.88239998,0.86809999,0.87449998
2001-07-30,0.87410003,0.88779998,0.87199998,0.88190001
2001-08-06,0.88139999,0.90109998,0.87360001,0.89639997
2001-08-13,0.89700001,0.92040002,0.89330000,0.91469997
2001-08-20,0.91420001,0.92420000,0.90730000,0.91140002
2001-08-27,0.91140002,0.92000002,0.90259999,0.90719998
2001-09-03,0.90770000,0.90810001,0.88230002,0.89810002
2001-09-10,0.89840001,0.93349999,0.89499998,0.92439997
2001-09-17,0.92490000,0.93269998,0.90840000,0.91700000
2001-09-24,0.91670001,0.92519999,0.90590000,0.91750002
2001-10-01,0.91720003,0.92460001,0.91090000,0.92129999
2001-10-08,0.92079997,0.92280000,0.89859998,0.90939999
2001-10-15,0.90850002,0.91140002,0.88950002,0.89219999
2001-10-22,0.89109999,0.89819998,0.88669997,0.89319998
2001-10-29,0.89270002,0.91219997,0.89219999,0.90230000
2001-11-05,0.90189999,0.90490001,0.88859999,0.89420003
2001-11-12,0.89480001,0.90189999,0.87699997,0.88419998
